Début;DesG;DesSG;Fin;IdxG;IdxP;IdxPar;IdxSG;TexteLibre
;non;Sélection;;403110101;9010000662;9010000000;403110100;
;non;Sélection;;403110101;9010000663;9010000000;403110100;
;non;Sélection;;403110101;9010000664;9010000000;403110100;
;non;Sélection;;403110101;9010000667;9010000000;403110100;
;non;Sélection;;403110101;9010000668;9010000000;403110100;
;non;Sélection;;403110101;9010000672;9010000000;403110100;
;non;Sélection;;403110101;9010000675;9010000000;403110100;
;non;Sélection;;403110101;9010000676;9010000000;403110100;
;non;Sélection;;403110101;9010000680;9010000000;403110100;
;non;Sélection;;403110101;9010000681;9010000000;403110100;
;non;Sélection;;403110101;9010000685;9010000000;403110100;
;non;Sélection;;403110101;9010000689;9010000000;403110100;
;non;Sélection;;403110101;9010000691;9010000000;403110100;
;non;Sélection;;403110101;9010000692;9010000000;403110100;
;non;Sélection;;403110101;9010000693;9010000000;403110100;
;non;Sélection;;403110101;9010000694;9010000000;403110100;
;non;Sélection;;403110101;9010000695;9010000000;403110100;
;non;Sélection;;403110101;9010000696;9010000000;403110100;
;non;Sélection;;403110101;9010000697;9010000000;403110100;
;non;Sélection;;403110101;9010000699;9010000000;403110100;
;non;Sélection;;403110101;9010000700;9010000000;403110100;
;non;Sélection;;403110101;9010000701;9010000000;403110100;
;non;Sélection;;403110101;9010000703;9010000000;403110100;
;non;Sélection;;403110101;9010000704;9010000000;403110100;
;non;Sélection;;403110101;9010000705;9010000000;403110100;
;non;Sélection;;403110101;9010000706;9010000000;403110100;
;non;Sélection;;403110101;9010000707;9010000000;403110100;
;non;Sélection;;403110101;9010000708;9010000000;403110100;
;non;Sélection;;403110101;9010000709;9010000000;403110100;
;non;Sélection;;403110101;9010000710;9010000000;403110100;
;non;Sélection;;403110101;9010000711;9010000000;403110100;
;non;Sélection;;403110101;9010000712;9010000000;403110100;
;non;Sélection;;403110101;9010000713;9010000000;403110100;
;non;Sélection;;403110101;9010000715;9010000000;403110100;
;non;Sélection;;403110101;9010000716;9010000000;403110100;
;non;Sélection;;403110101;9010000717;9010000000;403110100;
;non;Sélection;;403110101;9010000718;9010000000;403110100;
;non;Sélection;;403110101;9010000719;9010000000;403110100;
;non;Sélection;;403110101;9010000720;9010000000;403110100;
;non;Sélection;;403110101;9010000721;9010000000;403110100;
;non;Sélection;;403110101;9010000722;9010000000;403110100;
;non;Sélection;;403110101;9010000723;9010000000;403110100;
;non;Sélection;;403110101;9010000724;9010000000;403110100;
;non;Sélection;;403110101;9010000726;9010000000;403110100;
;non;Sélection;;403110101;9010000727;9010000000;403110100;
;non;Sélection;;403110101;9010000728;9010000000;403110100;
;non;Sélection;;403110101;9010000729;9010000000;403110100;
;non;Sélection;;403110101;9010000730;9010000000;403110100;
;non;Sélection;;403110101;9010000731;9010000000;403110100;
;non;Sélection;;403110101;9010000732;9010000000;403110100;
;non;Sélection;;403110101;9010000733;9010000000;403110100;
;non;Sélection;;403110101;9010000734;9010000000;403110100;
;non;Sélection;;403110101;9010000735;9010000000;403110100;
;non;Sélection;;403110101;9010000736;9010000000;403110100;
;non;Sélection;;403110101;9010000737;9010000000;403110100;
;non;Sélection;;403110101;9010000738;9010000000;403110100;
;non;Sélection;;403110101;9010000740;9010000000;403110100;
;non;Sélection;;403110101;9010000741;9010000000;403110100;
;non;Sélection;;403110101;9010000742;9010000000;403110100;
;non;Sélection;;403110101;9010000743;9010000000;403110100;
;non;Sélection;;403110101;9010000744;9010000000;403110100;
;non;Sélection;;403110101;9010000745;9010000000;403110100;
;non;Sélection;;403110101;9010000746;9010000000;403110100;
;non;Sélection;;403110101;9010000748;9010000000;403110100;
;non;Sélection;;403110101;9010000752;9010000000;403110100;
;non;Sélection;;403110101;9010000753;9010000000;403110100;
;non;Sélection;;403110101;9010000754;9010000000;403110100;
;non;Sélection;;403110101;9010000755;9010000000;403110100;
;non;Sélection;;403110101;9010000756;9010000000;403110100;
;non;Sélection;;403110101;9010000757;9010000000;403110100;
;non;Sélection;;403110101;9010000758;9010000000;403110100;
;non;Sélection;;403110101;9010000759;9010000000;403110100;
;non;Sélection;;403110101;9010000761;9010000000;403110100;
;non;Sélection;;403110101;9010000762;9010000000;403110100;
;non;Sélection;;403110101;9010000763;9010000000;403110100;
;non;Sélection;;403110101;9010000764;9010000000;403110100;
;non;Sélection;;403110101;9010000765;9010000000;403110100;
;non;Sélection;;403110101;9010000767;9010000000;403110100;
;non;Sélection;;403110101;9010000768;9010000000;403110100;
;non;Sélection;;403110101;9010000769;9010000000;403110100;
;non;Sélection;;403110101;9010000770;9010000000;403110100;
;non;Sélection;;403110101;9010000771;9010000000;403110100;
;non;Sélection;;403110101;9010000772;9010000000;403110100;
;non;Sélection;;403110101;9010000774;9010000000;403110100;
;non;Sélection;;403110101;9010000776;9010000000;403110100;
;non;Sélection;;403110101;9010000777;9010000000;403110100;
;non;Sélection;;403110101;9010000781;9010000000;403110100;
;non;Sélection;;403110101;9010000782;9010000000;403110100;
;non;Sélection;;403110101;9010000785;9010000000;403110100;
;non;Sélection;;403110101;9010000786;9010000000;403110100;
;non;Sélection;;403110101;9010000787;9010000000;403110100;
;non;Sélection;;403110101;9010000788;9010000000;403110100;
;non;Sélection;;403110101;9010000789;9010000000;403110100;
;non;Sélection;;403110101;9010000790;9010000000;403110100;
;non;Sélection;;403110101;9010000791;9010000000;403110100;
;non;Sélection;;403110101;9010000792;9010000000;403110100;
;non;Sélection;;403110101;9010000793;9010000000;403110100;
;non;Sélection;;403110101;9010000796;9010000000;403110100;
;non;Sélection;;403110101;9010000797;9010000000;403110100;
;non;Sélection;;403110101;9010000799;9010000000;403110100;
;non;Sélection;;403110101;9010000801;9010000000;403110100;
;non;Sélection;;403110101;9010000802;9010000000;403110100;
;non;Sélection;;403110101;9010000803;9010000000;403110100;
;non;Sélection;;403110101;9010000804;9010000000;403110100;
;non;Sélection;;403110101;9010000805;9010000000;403110100;
;non;Sélection;;403110101;9010000811;9010000000;403110100;
;non;Sélection;;403110101;9010000812;9010000000;403110100;
;non;Sélection;;403110101;9010000813;9010000000;403110100;
;non;Sélection;;403110101;9010000814;9010000000;403110100;
;non;Sélection;;403110101;9010000815;9010000000;403110100;
;non;Sélection;;403110101;9010000816;9010000000;403110100;
;non;Sélection;;403110101;9010000817;9010000000;403110100;
;non;Sélection;;403110101;9010000819;9010000000;403110100;
;non;Sélection;;403110101;9010000821;9010000000;403110100;
;non;Sélection;;403110101;9010000822;9010000000;403110100;
;non;Sélection;;403110101;9010000823;9010000000;403110100;
;non;Sélection;;403110101;9010000824;9010000000;403110100;
;non;Sélection;;403110101;9010000825;9010000000;403110100;
;non;Sélection;;403110101;9010000826;9010000000;403110100;
;non;Sélection;;403110101;9010000827;9010000000;403110100;
;non;Sélection;;403110101;9010000828;9010000000;403110100;
;non;Sélection;;403110101;9010000829;9010000000;403110100;
;non;Sélection;;403110101;9010000830;9010000000;403110100;
;non;Sélection;;403110101;9010000831;9010000000;403110100;
;non;Sélection;;403110101;9010000832;9010000000;403110100;
;non;Sélection;;403110101;9010000833;9010000000;403110100;
;non;Sélection;;403110101;9010000834;9010000000;403110100;
;non;Sélection;;403110101;9010000835;9010000000;403110100;
;non;Sélection;;403110101;9010000836;9010000000;403110100;
;non;Sélection;;403110101;9010000837;9010000000;403110100;
;non;Sélection;;403110101;9010000838;9010000000;403110100;
;non;Sélection;;403110101;9010000839;9010000000;403110100;
;non;Sélection;;403110101;9010000840;9010000000;403110100;
;non;Sélection;;403110101;9010000841;9010000000;403110100;
;non;Sélection;;403110101;9010000842;9010000000;403110100;
;non;Sélection;;403110101;9010000843;9010000000;403110100;
;non;Sélection;;403110101;9010000845;9010000000;403110100;
;non;Sélection;;403110101;9010000846;9010000000;403110100;
;non;Sélection;;403110101;9010000847;9010000000;403110100;
;non;Sélection;;403110101;9010000851;9010000000;403110100;
;non;Sélection;;403110101;9010000853;9010000000;403110100;
;non;Sélection;;403110101;9010000854;9010000000;403110100;
;non;Sélection;;403110101;9010000855;9010000000;403110100;
;non;Sélection;;403110101;9010000856;9010000000;403110100;
;non;Sélection;;403110101;9010000857;9010000000;403110100;
;non;Sélection;;403110101;9010000858;9010000000;403110100;
;non;Sélection;;403110101;9010000859;9010000000;403110100;
;non;Sélection;;403110101;9010000860;9010000000;403110100;
;non;Sélection;;403110101;9010000861;9010000000;403110100;
;non;Sélection;;403110101;9010000863;9010000000;403110100;
;non;Sélection;;403110101;9010000864;9010000000;403110100;
;non;Sélection;;403110101;9010000865;9010000000;403110100;
;non;Sélection;;403110101;9010000866;9010000000;403110100;
;non;Sélection;;403110101;9010000867;9010000000;403110100;
;non;Sélection;;403110101;9010000870;9010000000;403110100;
;non;Sélection;;403110101;9010000871;9010000000;403110100;
;non;Sélection;;403110101;9010000872;9010000000;403110100;
;non;Sélection;;403110101;9010000873;9010000000;403110100;
;non;Sélection;;403110101;9010000874;9010000000;403110100;
;non;Sélection;;403110101;9010000875;9010000000;403110100;
;non;Sélection;;403110101;9010000876;9010000000;403110100;
;non;Sélection;;403110101;9010000877;9010000000;403110100;
;non;Sélection;;403110101;9010000878;9010000000;403110100;
;non;Sélection;;403110101;9010000880;9010000000;403110100;
;non;Sélection;;403110101;9010000881;9010000000;403110100;
;non;Sélection;;403110101;9010000882;9010000000;403110100;
;non;Sélection;;403110101;9010000884;9010000000;403110100;
;non;Sélection;;403110101;9010000885;9010000000;403110100;
;non;Sélection;;403110101;9010000886;9010000000;403110100;
;non;Sélection;;403110101;9010000887;9010000000;403110100;
;non;Sélection;;403110101;9010000888;9010000000;403110100;
;non;Sélection;;403110101;9010000890;9010000000;403110100;
;non;Sélection;;403110101;9010000891;9010000000;403110100;
;non;Sélection;;403110101;9010000894;9010000000;403110100;
;non;Sélection;;403110101;9010000895;9010000000;403110100;
;non;Sélection;;403110101;9010000896;9010000000;403110100;
;non;Sélection;;403110101;9010000897;9010000000;403110100;
;non;Sélection;;403110101;9010000899;9010000000;403110100;
;non;Sélection;;403110101;9010000900;9010000000;403110100;
;non;Sélection;;403110101;9010000901;9010000000;403110100;
;non;Sélection;;403110101;9010000902;9010000000;403110100;
;non;Sélection;;403110101;9010000903;9010000000;403110100;
;non;Sélection;;403110101;9010000904;9010000000;403110100;
;non;Sélection;;403110101;9010000905;9010000000;403110100;
;non;Sélection;;403110101;9010000906;9010000000;403110100;
;non;Sélection;;403110101;9010000907;9010000000;403110100;
;non;Sélection;;403110101;9010000908;9010000000;403110100;
;non;Sélection;;403110101;9010000911;9010000000;403110100;
;non;Sélection;;403110101;9010000912;9010000000;403110100;
;non;Sélection;;403110101;9010000913;9010000000;403110100;
;non;Sélection;;403110101;9010000914;9010000000;403110100;
;non;Sélection;;403110101;9010000915;9010000000;403110100;
;non;Sélection;;403110101;9010000917;9010000000;403110100;
;non;Sélection;;403110101;9010000918;9010000000;403110100;
;non;Sélection;;403110101;9010000919;9010000000;403110100;
;non;Sélection;;403110101;9010000920;9010000000;403110100;
;non;Sélection;;403110101;9010000921;9010000000;403110100;
;non;Sélection;;403110101;9010000922;9010000000;403110100;
;non;Sélection;;403110101;9010000923;9010000000;403110100;
;non;Sélection;;403110101;9010000924;9010000000;403110100;
;non;Sélection;;403110101;9010000925;9010000000;403110100;
;non;Sélection;;403110101;9010000926;9010000000;403110100;
;non;Sélection;;403110101;9010000928;9010000000;403110100;
;non;Sélection;;403110101;9010000930;9010000000;403110100;
;non;Sélection;;403110101;9010000932;9010000000;403110100;
;non;Sélection;;403110101;9010000933;9010000000;403110100;
;non;Sélection;;403110101;9010000934;9010000000;403110100;
;non;Sélection;;403110101;9010000935;9010000000;403110100;
;non;Sélection;;403110101;9010000936;9010000000;403110100;
;non;Sélection;;403110101;9010000937;9010000000;403110100;
;non;Sélection;;403110101;9010000938;9010000000;403110100;
;non;Sélection;;403110101;9010000939;9010000000;403110100;
;non;Sélection;;403110101;9010000940;9010000000;403110100;
;non;Sélection;;403110101;9010000941;9010000000;403110100;
;non;Sélection;;403110101;9010000942;9010000000;403110100;
;non;Sélection;;403110101;9010000946;9010000000;403110100;
;non;Sélection;;403110101;9010000947;9010000000;403110100;
;non;Sélection;;403110101;9010000948;9010000000;403110100;
;non;Sélection;;403110101;9010000949;9010000000;403110100;
;non;Sélection;;403110101;9010000950;9010000000;403110100;
;non;Sélection;;403110101;9010000951;9010000000;403110100;
;non;Sélection;;403110101;9010000953;9010000000;403110100;
;non;Sélection;;403110101;9010000954;9010000000;403110100;
;non;Sélection;;403110101;9010000955;9010000000;403110100;
;non;Sélection;;403110101;9010000956;9010000000;403110100;
;non;Sélection;;403110101;9010000959;9010000000;403110100;
;non;Sélection;;403110101;9010000962;9010000000;403110100;
;non;Sélection;;403110101;9010000963;9010000000;403110100;
;non;Sélection;;403110101;9010000967;9010000000;403110100;
;non;Sélection;;403110101;9010000968;9010000000;403110100;
;non;Sélection;;403110101;9010000969;9010000000;403110100;
;non;Sélection;;403110101;9010000973;9010000000;403110100;
;non;Sélection;;403110101;9010000974;9010000000;403110100;
;non;Sélection;;403110101;9010000975;9010000000;403110100;
;non;Sélection;;403110101;9010000976;9010000000;403110100;
;non;Sélection;;403110101;9010000977;9010000000;403110100;
;non;Sélection;;403110101;9010000978;9010000000;403110100;
;non;Sélection;;403110101;9010000979;9010000000;403110100;
;non;Sélection;;403110101;9010000980;9010000000;403110100;
;non;Sélection;;403110101;9010000981;9010000000;403110100;
;non;Sélection;;403110101;9010000982;9010000000;403110100;
;non;Sélection;;403110101;9010000983;9010000000;403110100;
;non;Sélection;;403110101;9010000984;9010000000;403110100;
;non;Sélection;;403110101;9010000985;9010000000;403110100;
;non;Sélection;;403110101;9010000986;9010000000;403110100;
;non;Sélection;;403110101;9010000987;9010000000;403110100;
;non;Sélection;;403110101;9010000988;9010000000;403110100;
;non;Sélection;;403110101;9010000989;9010000000;403110100;
;non;Sélection;;403110101;9010000990;9010000000;403110100;
;non;Sélection;;403110101;9010000991;9010000000;403110100;
